record_id,date,employee_id,department,location,manager_id,shift_type,contract_type,employee_tenure_months,base_hourly_rate_usd,scheduled_hours,overtime_hours,ot_rate_multiplier,overtime_cost_usd,day_of_week,week_of_year,month,quarter,year,is_weekend,is_holiday_week,is_peak_season,team_size,absence_rate,workload_index,prior_week_overtime_hours
REC03896,2032-08-31,EMP2877,Warehouse,Plant C,MGR018,Rotating,Part-time,189,20.4,26,0.58,2,23.66,1,36,8,3,2032,0,1,1,22,0.222,7.1,0.68
REC03897,2032-09-01,EMP1681,Manufacturing,HQ,MGR004,Day,Part-time,40,27.72,23,0.82,2,45.46,2,36,9,3,2032,0,1,0,44,0.05,2.5,15.2
REC03898,2032-09-02,EMP1565,Warehouse,Distribution Center,MGR010,Day,Full-time,148,22.71,38,10.94,2,496.89,3,36,9,3,2032,0,1,0,25,0.072,6.2,0.27
REC03899,2032-09-03,EMP1781,Customer Service,Plant A,MGR011,Split,Full-time,170,24.17,36,4.03,2,194.81,4,36,9,3,2032,0,1,0,17,0.161,3.7,1.64
REC03900,2032-09-04,EMP1760,Warehouse,Distribution Center,MGR006,Day,Part-time,7,38.1,25,3.31,2,252.22,5,36,9,3,2032,1,1,0,12,0.181,2.2,0.09
REC03901,2032-09-05,EMP1128,Logistics,HQ,MGR006,Night,Full-time,79,16.63,36,0.63,2,20.95,6,36,9,3,2032,1,1,0,16,0.198,4.9,1.8
REC03902,2032-09-06,EMP2100,Logistics,HQ,MGR009,Rotating,Full-time,121,28.75,39,6.46,1.5,278.59,0,37,9,3,2032,0,0,0,33,0.189,4.9,17.44
REC03903,2032-09-07,EMP2293,Warehouse,Plant C,MGR020,Day,Full-time,73,24.04,39,2.21,1.5,79.69,1,37,9,3,2032,0,0,0,21,0.242,1,0.58
REC03904,2032-09-08,EMP1146,Manufacturing,Plant B,MGR013,Rotating,Full-time,68,23.24,35,1.87,1.5,65.19,2,37,9,3,2032,0,0,0,55,0.228,1,0.82
REC03905,2032-09-09,EMP2939,Warehouse,Plant A,MGR005,Day,Full-time,31,21.95,36,1.45,1.5,47.74,3,37,9,3,2032,0,0,0,20,0.056,5.1,10.94
REC03906,2032-09-10,EMP2427,Logistics,Plant A,MGR006,Day,Full-time,215,19.24,36,2.46,1.5,71,4,37,9,3,2032,0,0,0,39,0.17,1,4.03
REC03907,2032-09-11,EMP1499,Customer Service,Plant B,MGR004,Day,Full-time,70,16.83,35,3,1.75,88.36,5,37,9,3,2032,1,0,0,7,0.18,1,3.31
REC03908,2032-09-12,EMP1966,Logistics,HQ,MGR006,Rotating,Full-time,220,39.7,37,10.74,1.75,746.16,6,37,9,3,2032,1,0,0,12,0.277,3.8,0.63
REC03909,2032-09-13,EMP1560,Customer Service,Distribution Center,MGR018,Day,Full-time,204,31.85,38,3.69,1.5,176.29,0,38,9,3,2032,0,0,0,13,0.221,1,6.46
REC03910,2032-09-14,EMP2223,Logistics,Plant A,MGR013,Rotating,Full-time,47,34.65,38,6.12,1.5,318.09,1,38,9,3,2032,0,0,0,12,0.083,3.7,2.21
REC03911,2032-09-15,EMP2607,Manufacturing,Plant B,MGR003,Split,Full-time,179,33.78,37,5.23,1.5,265,2,38,9,3,2032,0,0,0,52,0.113,3.6,1.87
REC03912,2032-09-16,EMP1924,Manufacturing,Plant C,MGR010,Night,Full-time,58,32.02,35,7.37,2,471.97,3,38,9,3,2032,0,0,0,37,0.172,1,1.45
REC03913,2032-09-17,EMP2527,Manufacturing,Plant C,MGR004,Night,Full-time,150,30.36,37,5.89,2,357.64,4,38,9,3,2032,0,0,0,27,0.3,1,2.46
REC03914,2032-09-18,EMP2628,Security,HQ,MGR015,Night,Full-time,24,16.19,38,10.86,2,351.65,5,38,9,3,2032,1,0,0,19,0.069,1.1,3
REC03915,2032-09-19,EMP1403,Security,Plant A,MGR012,Day,Part-time,34,18.69,23,3.36,1.75,109.9,6,38,9,3,2032,1,0,0,12,0.075,5.1,10.74
REC03916,2032-09-20,EMP1976,Logistics,Distribution Center,MGR015,Night,Part-time,63,25.31,23,3.35,2,169.58,0,39,9,3,2032,0,0,0,34,0.126,2.1,3.69
REC03917,2032-09-21,EMP2233,IT Support,Plant A,MGR010,Night,Full-time,188,35.02,39,3.53,2,247.24,1,39,9,3,2032,0,0,0,28,0.124,1.6,6.12
REC03918,2032-09-22,EMP1342,Logistics,Plant C,MGR012,Split,Full-time,147,19.67,36,0.64,1.5,18.88,2,39,9,3,2032,0,0,0,16,0.163,1.3,5.23
REC03919,2032-09-23,EMP2875,IT Support,Plant A,MGR008,Split,Part-time,24,25.25,29,3.38,1.5,128.02,3,39,9,3,2032,0,0,0,21,0.115,3.7,7.37
REC03920,2032-09-24,EMP2072,Warehouse,Plant C,MGR003,Rotating,Full-time,64,21.16,39,10.73,1.5,340.57,4,39,9,3,2032,0,0,0,28,0.15,3.1,5.89
REC03921,2032-09-25,EMP1541,Security,Plant B,MGR007,Rotating,Full-time,148,22.42,39,1.74,1.75,68.27,5,39,9,3,2032,1,0,0,29,0.156,2,10.86
REC03922,2032-09-26,EMP2200,Logistics,Plant B,MGR018,Night,Full-time,116,32.11,37,6.44,2,413.58,6,39,9,3,2032,1,0,0,30,0.073,1,3.36
REC03923,2032-09-27,EMP1511,Warehouse,Plant C,MGR003,Night,Full-time,98,16,36,0.14,2,4.48,0,40,9,3,2032,0,0,0,16,0.311,3.5,3.35
REC03924,2032-09-28,EMP1019,Manufacturing,Distribution Center,MGR015,Rotating,Full-time,239,28.34,37,6.97,1.5,296.29,1,40,9,3,2032,0,0,0,46,0.152,1.7,3.53
REC03925,2032-09-29,EMP1495,Security,Distribution Center,MGR002,Day,Contract,27,18.86,35,2.26,1.5,63.94,2,40,9,3,2032,0,0,0,11,0.126,3.3,0.64
REC03926,2032-09-30,EMP1355,Manufacturing,Plant A,MGR015,Split,Contract,186,19.59,33,4.48,1.5,131.64,3,40,9,3,2032,0,0,0,21,0.297,1,3.38
REC03927,2032-10-01,EMP1559,Customer Service,Plant C,MGR013,Day,Full-time,44,30.2,37,0.54,1.5,24.46,4,40,10,4,2032,0,0,1,15,0.06,7.1,10.73
REC03928,2032-10-02,EMP1345,IT Support,HQ,MGR020,Night,Full-time,93,54.31,39,10.18,2,1105.75,5,40,10,4,2032,1,0,1,6,0.357,4.4,1.74
REC03929,2032-10-03,EMP2084,IT Support,Distribution Center,MGR010,Rotating,Full-time,65,27.36,36,1.68,1.75,80.44,6,40,10,4,2032,1,0,1,21,0.122,5.8,6.44
REC03930,2032-10-04,EMP1688,Manufacturing,Distribution Center,MGR008,Split,Full-time,119,23.88,38,6.47,1.5,231.76,0,41,10,4,2032,0,0,1,26,0.114,6.1,0.14
REC03931,2032-10-05,EMP2791,Security,Plant B,MGR016,Day,Full-time,174,20.2,36,3.46,1.5,104.84,1,41,10,4,2032,0,0,1,27,0.1,1.7,6.97
REC03932,2032-10-06,EMP2940,Manufacturing,Distribution Center,MGR016,Rotating,Full-time,228,27.85,37,7.13,1.5,297.86,2,41,10,4,2032,0,0,1,37,0.111,3.1,2.26
REC03933,2032-10-07,EMP1229,Customer Service,Distribution Center,MGR002,Night,Full-time,54,35.52,37,0.23,2,16.34,3,41,10,4,2032,0,0,1,26,0.178,5.1,4.48
REC03934,2032-10-08,EMP1147,Manufacturing,Distribution Center,MGR009,Day,Full-time,120,23.28,35,7.58,1.5,264.69,4,41,10,4,2032,0,0,1,39,0.075,1,0.54
REC03935,2032-10-09,EMP2322,Logistics,Plant C,MGR008,Rotating,Full-time,235,32.25,36,13.99,1.75,789.56,5,41,10,4,2032,1,0,1,33,0.218,2.7,10.18
REC03936,2032-10-10,EMP2357,Customer Service,Plant C,MGR011,Night,Contract,167,33.84,36,4.4,2,297.79,6,41,10,4,2032,1,0,1,21,0.106,6.6,1.68
REC03937,2032-10-11,EMP2775,Logistics,Plant B,MGR001,Night,Full-time,237,20.05,39,3.35,2,134.34,0,42,10,4,2032,0,0,1,29,0.147,5.7,6.47
REC03938,2032-10-12,EMP1332,Manufacturing,Plant A,MGR011,Day,Contract,238,32.57,35,2.35,1.5,114.81,1,42,10,4,2032,0,0,1,43,0.009,5.4,3.46
REC03939,2032-10-13,EMP1433,Manufacturing,Distribution Center,MGR018,Night,Full-time,7,27.81,38,19.14,2,1064.57,2,42,10,4,2032,0,0,1,22,0.232,6.7,7.13
REC03940,2032-10-14,EMP1399,Logistics,Plant A,MGR015,Night,Full-time,54,33.13,36,8.96,2,593.69,3,42,10,4,2032,0,0,1,34,0.178,7,0.23
REC03941,2032-10-15,EMP2724,Warehouse,Plant C,MGR009,Day,Full-time,43,34.1,39,5.46,1.5,279.28,4,42,10,4,2032,0,0,1,21,0.4,6.9,7.58
REC03942,2032-10-16,EMP1836,Warehouse,Distribution Center,MGR009,Day,Full-time,20,28.1,38,17.73,1.75,871.87,5,42,10,4,2032,1,0,1,17,0.3,4.8,13.99
REC03943,2032-10-17,EMP2359,Manufacturing,Plant A,MGR001,Split,Full-time,84,23.7,35,3.6,1.75,149.31,6,42,10,4,2032,1,0,1,29,0.054,2.3,4.4
REC03944,2032-10-18,EMP2233,Logistics,Plant A,MGR007,Night,Contract,153,22.62,38,6.34,2,286.82,0,43,10,4,2032,0,0,1,26,0.05,3.4,3.35
REC03945,2032-10-19,EMP2435,Manufacturing,HQ,MGR012,Rotating,Contract,43,33.46,34,7.79,1.5,390.98,1,43,10,4,2032,0,0,1,39,0.057,4.3,2.35
REC03946,2032-10-20,EMP1587,Manufacturing,Plant C,MGR010,Day,Full-time,213,23.95,39,20,1.5,718.5,2,43,10,4,2032,0,0,1,27,0.045,5.9,19.14
REC03947,2032-10-21,EMP2719,IT Support,Plant B,MGR019,Day,Full-time,201,41.58,36,1.76,1.5,109.77,3,43,10,4,2032,0,0,1,8,0.086,2.3,8.96
REC03948,2032-10-22,EMP1599,Customer Service,Plant B,MGR016,Day,Full-time,127,29.12,37,1.79,1.5,78.19,4,43,10,4,2032,0,0,1,21,0.118,5.9,5.46
REC03949,2032-10-23,EMP2295,Manufacturing,HQ,MGR006,Day,Full-time,155,23.42,37,0.74,1.75,30.33,5,43,10,4,2032,1,0,1,26,0.106,4.9,17.73
REC03950,2032-10-24,EMP2204,Manufacturing,Plant A,MGR011,Night,Full-time,220,19.33,36,1.13,2,43.69,6,43,10,4,2032,1,0,1,40,0.261,4.5,3.6
REC03951,2032-10-25,EMP2439,Manufacturing,HQ,MGR019,Night,Full-time,153,21.08,38,5.22,2,220.08,0,44,10,4,2032,0,0,1,19,0.087,9.4,6.34
REC03952,2032-10-26,EMP1757,Warehouse,HQ,MGR019,Night,Full-time,36,30.56,35,1.11,2,67.84,1,44,10,4,2032,0,0,1,24,0.021,3.4,7.79
REC03953,2032-10-27,EMP1346,Security,Plant C,MGR018,Day,Full-time,226,18.23,37,0.29,1.5,7.93,2,44,10,4,2032,0,0,1,25,0.268,6.1,20
REC03954,2032-10-28,EMP2543,Manufacturing,Distribution Center,MGR015,Night,Full-time,66,21.82,38,20,2,872.8,3,44,10,4,2032,0,0,1,19,0.184,4,1.76
REC03955,2032-10-29,EMP2805,Manufacturing,Plant A,MGR016,Day,Full-time,121,27.41,39,16.94,1.5,696.49,4,44,10,4,2032,0,0,1,36,0.14,6.3,1.79
REC03956,2032-10-30,EMP2462,Warehouse,Plant B,MGR014,Day,Full-time,9,39.65,37,2.69,1.75,186.65,5,44,10,4,2032,1,0,1,7,0.125,2.2,0.74
REC03957,2032-10-31,EMP2037,Warehouse,Plant B,MGR008,Split,Contract,83,22.28,32,10.65,1.75,415.24,6,44,10,4,2032,1,0,1,20,0.131,4.3,1.13
REC03958,2032-11-01,EMP2428,Logistics,HQ,MGR008,Night,Full-time,79,34.65,35,13.12,2,909.22,0,45,11,4,2032,0,0,1,22,0.016,4.7,5.22
REC03959,2032-11-02,EMP1738,Manufacturing,HQ,MGR002,Night,Part-time,181,18.85,23,4.55,2,171.54,1,45,11,4,2032,0,0,1,48,0.244,6.1,1.11
REC03960,2032-11-03,EMP2802,Manufacturing,HQ,MGR006,Day,Part-time,21,32.02,27,1.42,1.5,68.2,2,45,11,4,2032,0,0,1,20,0.251,4.2,0.29
REC03961,2032-11-04,EMP2778,Customer Service,Plant A,MGR013,Split,Contract,178,31.44,37,0.49,1.5,23.11,3,45,11,4,2032,0,0,1,23,0.111,5.9,20
REC03962,2032-11-05,EMP1380,Logistics,HQ,MGR013,Night,Part-time,16,39.19,25,0.97,2,76.03,4,45,11,4,2032,0,0,1,37,0.027,2,16.94
REC03963,2032-11-06,EMP2716,Manufacturing,HQ,MGR012,Rotating,Full-time,194,32.18,36,16.07,1.75,904.98,5,45,11,4,2032,1,0,1,29,0.059,5,2.69
REC03964,2032-11-07,EMP1421,Customer Service,Distribution Center,MGR002,Day,Part-time,26,32.57,22,2.55,1.75,145.34,6,45,11,4,2032,1,0,1,14,0.093,4.5,10.65
REC03965,2032-11-08,EMP2204,Manufacturing,Plant A,MGR020,Split,Full-time,172,29.62,36,6.62,1.5,294.13,0,46,11,4,2032,0,0,1,51,0.167,5.9,13.12
REC03966,2032-11-09,EMP2662,Warehouse,Plant C,MGR012,Rotating,Full-time,29,23.66,35,4.22,1.5,149.77,1,46,11,4,2032,0,0,1,28,0.15,7.4,4.55
REC03967,2032-11-10,EMP2011,Logistics,Plant C,MGR017,Rotating,Contract,225,24.57,33,2.95,1.5,108.72,2,46,11,4,2032,0,0,1,20,0.082,4.6,1.42
REC03968,2032-11-11,EMP2307,Manufacturing,Distribution Center,MGR006,Day,Part-time,98,20.18,24,0.74,1.5,22.4,3,46,11,4,2032,0,0,1,39,0.066,5.5,0.49
REC03969,2032-11-12,EMP1418,Customer Service,Plant B,MGR007,Day,Contract,174,38.13,36,1.42,1.5,81.22,4,46,11,4,2032,0,0,1,5,0.177,3.4,0.97
REC03970,2032-11-13,EMP1356,Logistics,Plant C,MGR006,Day,Part-time,219,21.07,26,13.48,1.75,497.04,5,46,11,4,2032,1,0,1,21,0.174,3.2,16.07
REC03971,2032-11-14,EMP2726,Security,Plant A,MGR004,Day,Part-time,71,15.84,28,9.63,1.75,266.94,6,46,11,4,2032,1,0,1,11,0.056,5.5,2.55
REC03972,2032-11-15,EMP1016,Customer Service,Plant B,MGR009,Rotating,Part-time,177,26.37,22,0.12,1.5,4.75,0,47,11,4,2032,0,0,1,11,0.4,5.6,6.62
REC03973,2032-11-16,EMP1315,Manufacturing,HQ,MGR005,Day,Part-time,143,18.25,23,0.85,1.5,23.27,1,47,11,4,2032,0,0,1,36,0.154,3.1,4.22
REC03974,2032-11-17,EMP1533,IT Support,Plant A,MGR010,Day,Full-time,17,26.91,39,4.44,1.5,179.22,2,47,11,4,2032,0,0,1,12,0.4,4.1,2.95
REC03975,2032-11-18,EMP2040,Manufacturing,Plant B,MGR015,Day,Contract,137,21.03,36,2.29,1.5,72.24,3,47,11,4,2032,0,0,1,21,0.4,4.5,0.74
REC03976,2032-11-19,EMP2489,Warehouse,Plant C,MGR008,Day,Part-time,205,27.97,22,4.69,1.5,196.77,4,47,11,4,2032,0,0,1,21,0.064,5.3,1.42
REC03977,2032-11-20,EMP2487,Logistics,HQ,MGR004,Day,Part-time,32,34.25,20,6.08,1.75,364.42,5,47,11,4,2032,1,0,1,38,0.087,6.4,13.48
REC03978,2032-11-21,EMP2805,Customer Service,HQ,MGR005,Rotating,Full-time,66,29.67,35,6.65,1.75,345.28,6,47,11,4,2032,1,0,1,16,0.235,4,9.63
REC03979,2032-11-22,EMP1545,Manufacturing,Plant A,MGR007,Night,Full-time,59,23.8,39,0.4,2,19.04,0,48,11,4,2032,0,0,1,47,0.11,3.6,0.12
REC03980,2032-11-23,EMP1694,Logistics,HQ,MGR006,Day,Full-time,160,31.96,35,13.11,1.5,628.49,1,48,11,4,2032,0,0,1,13,0.233,5.6,0.85
REC03981,2032-11-24,EMP1069,Warehouse,Plant B,MGR013,Day,Contract,111,31.98,38,0.1,1.5,4.8,2,48,11,4,2032,0,0,1,9,0.077,3.1,4.44
REC03982,2032-11-25,EMP1411,Warehouse,Distribution Center,MGR019,Day,Full-time,212,21.95,35,0.04,1.5,1.32,3,48,11,4,2032,0,0,1,28,0.309,5.4,2.29
REC03983,2032-11-26,EMP2076,Manufacturing,Plant C,MGR010,Day,Full-time,171,27.85,38,1.44,1.5,60.16,4,48,11,4,2032,0,0,1,38,0.058,4.2,4.69
REC03984,2032-11-27,EMP2089,Manufacturing,Plant A,MGR015,Night,Full-time,83,28.54,38,20,2,1141.6,5,48,11,4,2032,1,0,1,25,0.188,10,6.08
REC03985,2032-11-28,EMP1812,Warehouse,Distribution Center,MGR003,Rotating,Part-time,110,28.71,22,0.62,1.75,31.15,6,48,11,4,2032,1,0,1,17,0.253,4.6,6.65
REC03986,2032-11-29,EMP2950,Security,Distribution Center,MGR018,Rotating,Part-time,219,15.42,20,9.59,1.5,221.82,0,49,11,4,2032,0,0,1,18,0.119,4.8,0.4
REC03987,2032-11-30,EMP1919,Manufacturing,Plant A,MGR014,Rotating,Part-time,228,29.04,23,1.16,1.5,50.53,1,49,11,4,2032,0,0,1,51,0.4,4.8,13.11
REC03988,2032-12-01,EMP1847,Logistics,Plant B,MGR003,Day,Full-time,59,34.39,38,0.57,1.5,29.4,2,49,12,4,2032,0,0,1,34,0.047,7.2,0.1
REC03989,2032-12-02,EMP1740,Logistics,Plant C,MGR011,Split,Full-time,30,31.68,36,7.4,1.5,351.65,3,49,12,4,2032,0,0,1,31,0.207,6.2,0.04
REC03990,2032-12-03,EMP2491,Warehouse,Plant A,MGR010,Rotating,Full-time,11,38.68,39,10.24,1.5,594.12,4,49,12,4,2032,0,0,1,13,0.134,5.6,1.44
REC03991,2032-12-04,EMP2758,Manufacturing,Distribution Center,MGR017,Split,Full-time,208,20.21,39,13.2,1.75,466.85,5,49,12,4,2032,1,0,1,23,0.131,5.7,20
REC03992,2032-12-05,EMP2296,Manufacturing,Distribution Center,MGR013,Day,Part-time,119,33.58,28,2.32,1.75,136.33,6,49,12,4,2032,1,0,1,15,0.285,2.7,0.62
REC03993,2032-12-06,EMP1439,Warehouse,Plant A,MGR002,Split,Full-time,154,32.81,36,9.64,1.5,474.43,0,50,12,4,2032,0,0,1,6,0.135,5.3,9.59
REC03994,2032-12-07,EMP1530,Manufacturing,Distribution Center,MGR013,Rotating,Full-time,94,20.44,35,0.5,1.5,15.33,1,50,12,4,2032,0,0,1,26,0.17,6,1.16
REC03995,2032-12-08,EMP1730,Logistics,Plant A,MGR019,Rotating,Full-time,2,23.77,35,2.46,1.5,87.71,2,50,12,4,2032,0,0,1,25,0.147,4.7,0.57
REC03996,2032-12-09,EMP1273,Logistics,Plant A,MGR005,Day,Full-time,162,20.72,38,3.05,1.5,94.79,3,50,12,4,2032,0,0,1,30,0.089,6.5,7.4
REC03997,2032-12-10,EMP1459,Logistics,Plant C,MGR016,Rotating,Contract,169,23.41,32,0.41,1.5,14.4,4,50,12,4,2032,0,0,1,16,0.307,5.4,10.24
REC03998,2032-12-11,EMP1820,Logistics,Plant A,MGR010,Split,Full-time,214,35.91,38,6.37,1.75,400.31,5,50,12,4,2032,1,0,1,36,0.048,6.2,13.2
REC03999,2032-12-12,EMP2197,Customer Service,Distribution Center,MGR012,Night,Part-time,31,29.84,29,5.59,2,333.61,6,50,12,4,2032,1,0,1,8,0.087,5.5,2.32
REC04000,2032-12-13,EMP1568,Manufacturing,HQ,MGR020,Night,Full-time,63,31.24,39,20,2,1249.6,0,51,12,4,2032,0,0,1,49,0.133,7,9.64
REC04001,2032-12-14,EMP1861,Customer Service,Plant C,MGR013,Split,Full-time,183,30.08,38,3.4,1.5,153.41,1,51,12,4,2032,0,0,1,11,0.185,5.9,0.5
REC04002,2032-12-15,EMP2974,Warehouse,Distribution Center,MGR016,Day,Full-time,117,31.21,35,2.31,1.5,108.14,2,51,12,4,2032,0,0,1,25,0.119,2.4,2.46
REC04003,2032-12-16,EMP2545,Warehouse,Distribution Center,MGR001,Night,Full-time,189,37.24,39,9.24,2,688.2,3,51,12,4,2032,0,0,1,5,0.275,6.4,3.05
REC04004,2032-12-17,EMP1497,Manufacturing,Plant C,MGR009,Night,Part-time,213,21.23,28,2.97,2,126.11,4,51,12,4,2032,0,0,1,30,0.392,6.8,0.41
REC04005,2032-12-18,EMP2937,Manufacturing,Plant C,MGR016,Split,Full-time,127,22.99,38,6.39,1.75,257.09,5,51,12,4,2032,1,0,1,20,0.076,4.4,6.37
REC04006,2032-12-19,EMP1795,Manufacturing,Distribution Center,MGR019,Day,Full-time,36,21.26,35,0.48,1.75,17.86,6,51,12,4,2032,1,0,1,50,0.073,5,5.59
REC04007,2032-12-20,EMP1805,Logistics,HQ,MGR015,Night,Full-time,40,17.22,35,3.23,2,111.24,0,52,12,4,2032,0,1,1,21,0.396,7.6,20
REC04008,2032-12-21,EMP2558,Logistics,Plant B,MGR018,Night,Full-time,23,19.7,39,6.22,2,245.07,1,52,12,4,2032,0,1,1,13,0.213,6.7,3.4
REC04009,2032-12-22,EMP2096,IT Support,Distribution Center,MGR012,Rotating,Part-time,154,46.47,25,5.95,2,552.99,2,52,12,4,2032,0,1,1,15,0.059,6.8,2.31
REC04010,2032-12-23,EMP2987,Manufacturing,Plant C,MGR014,Night,Full-time,18,20.63,39,0.99,2,40.85,3,52,12,4,2032,0,1,1,31,0.355,10,9.24
REC04011,2032-12-24,EMP1934,Manufacturing,Plant A,MGR003,Split,Full-time,79,24.17,38,11.62,2,561.71,4,52,12,4,2032,0,1,1,44,0.119,6.5,2.97
REC04012,2032-12-25,EMP2891,Logistics,Plant A,MGR004,Split,Part-time,34,32.47,22,20,2,1298.8,5,52,12,4,2032,1,1,1,19,0.296,6.5,6.39
REC04013,2032-12-26,EMP1992,IT Support,Plant C,MGR006,Day,Full-time,214,50.33,38,2.03,2,204.34,6,52,12,4,2032,1,1,1,13,0.129,6.2,0.48
REC04014,2032-12-27,EMP1840,Manufacturing,Plant C,MGR016,Day,Full-time,156,31.53,35,8.12,1.5,384.04,0,53,12,4,2032,0,0,1,59,0.175,5.3,3.23
REC04015,2032-12-28,EMP2196,Customer Service,Plant B,MGR013,Day,Full-time,107,25.4,38,0.7,1.5,26.67,1,53,12,4,2032,0,0,1,22,0.219,4.1,6.22
REC04016,2032-12-29,EMP1635,Manufacturing,Plant C,MGR012,Day,Full-time,49,34.74,38,4.15,1.5,216.26,2,53,12,4,2032,0,0,1,26,0.071,6.2,5.95
REC04017,2032-12-30,EMP1603,Warehouse,Plant A,MGR012,Night,Part-time,192,31.35,21,9.45,2,592.52,3,53,12,4,2032,0,0,1,16,0.33,2.3,0.99
REC04018,2032-12-31,EMP1736,Warehouse,HQ,MGR002,Split,Full-time,199,36.83,35,2.22,1.5,122.64,4,53,12,4,2032,0,0,1,8,0.185,5.6,11.62
REC04019,2033-01-01,EMP2316,Manufacturing,Plant C,MGR013,Rotating,Contract,191,21.27,36,0.27,1.75,10.05,5,53,1,1,2033,1,0,1,36,0.042,6,20
REC04020,2033-01-02,EMP2890,Manufacturing,Plant B,MGR003,Day,Full-time,232,32.24,37,6.52,1.75,367.86,6,53,1,1,2033,1,0,1,24,0.364,4.4,2.03
REC04021,2033-01-03,EMP2276,Logistics,HQ,MGR013,Day,Contract,62,35.73,39,11.86,2,847.52,0,1,1,1,2033,0,1,1,36,0.191,5,8.12
REC04022,2033-01-04,EMP2433,Manufacturing,Plant B,MGR002,Night,Full-time,42,22.02,39,1.09,2,48,1,1,1,1,2033,0,1,1,28,0.206,7.5,0.7
REC04023,2033-01-05,EMP1991,IT Support,HQ,MGR019,Night,Full-time,24,41.99,37,0.16,2,13.44,2,1,1,1,2033,0,1,1,20,0.262,9.1,4.15
REC04024,2033-01-06,EMP2834,Warehouse,Plant C,MGR009,Day,Full-time,163,31.16,39,9.79,2,610.11,3,1,1,1,2033,0,1,1,9,0.378,2,9.45
REC04025,2033-01-07,EMP1367,IT Support,Plant A,MGR020,Rotating,Full-time,205,54.15,38,1.53,2,165.7,4,1,1,1,2033,0,1,1,6,0.18,7.9,2.22
REC04026,2033-01-08,EMP1256,Warehouse,HQ,MGR001,Split,Part-time,183,26.72,29,4.02,2,214.83,5,1,1,1,2033,1,1,1,17,0.299,8.2,0.27
REC04027,2033-01-09,EMP2549,Logistics,Distribution Center,MGR013,Day,Part-time,177,37.1,22,0.87,2,64.55,6,1,1,1,2033,1,1,1,15,0.187,4.9,6.52
REC04028,2033-01-10,EMP1440,Manufacturing,Plant B,MGR002,Rotating,Full-time,77,20.94,35,0.68,1.5,21.36,0,2,1,1,2033,0,0,1,41,0.137,7.3,11.86
REC04029,2033-01-11,EMP2359,IT Support,HQ,MGR015,Day,Full-time,95,44.81,38,3,1.5,201.64,1,2,1,1,2033,0,0,1,10,0.044,5,1.09
REC04030,2033-01-12,EMP2654,Logistics,Plant B,MGR019,Rotating,Full-time,187,35.41,35,4.72,1.5,250.7,2,2,1,1,2033,0,0,1,22,0.184,2.6,0.16
REC04031,2033-01-13,EMP1435,IT Support,Plant A,MGR016,Night,Contract,83,26.48,34,1.42,2,75.2,3,2,1,1,2033,0,0,1,10,0.277,5.6,9.79
REC04032,2033-01-14,EMP1690,Manufacturing,Plant B,MGR011,Day,Contract,93,33.57,33,3.38,1.5,170.2,4,2,1,1,2033,0,0,1,44,0.327,5.4,1.53
REC04033,2033-01-15,EMP2485,Manufacturing,Plant B,MGR015,Split,Full-time,22,27.22,38,4.13,1.75,196.73,5,2,1,1,2033,1,0,1,33,0.094,4,4.02
REC04034,2033-01-16,EMP1308,Security,Distribution Center,MGR006,Night,Part-time,105,20.29,29,8.92,2,361.97,6,2,1,1,2033,1,0,1,21,0.214,7.2,0.87
REC04035,2033-01-17,EMP2697,Manufacturing,Plant B,MGR014,Rotating,Contract,85,19.01,39,13.31,1.5,379.53,0,3,1,1,2033,0,0,1,21,0.083,4.6,0.68
REC04036,2033-01-18,EMP2119,Security,HQ,MGR006,Day,Full-time,61,24.47,39,5.58,1.5,204.81,1,3,1,1,2033,0,0,1,15,0.215,5.8,3
REC04037,2033-01-19,EMP1409,Security,Plant B,MGR019,Day,Part-time,208,19,23,0.02,1.5,0.57,2,3,1,1,2033,0,0,1,6,0.128,4.3,4.72
REC04038,2033-01-20,EMP2904,Warehouse,Plant C,MGR005,Day,Full-time,158,33.47,39,0.48,1.5,24.1,3,3,1,1,2033,0,0,1,6,0.051,4.2,1.42
REC04039,2033-01-21,EMP1826,IT Support,Plant B,MGR011,Night,Full-time,69,30.42,39,2.3,2,139.93,4,3,1,1,2033,0,0,1,20,0.148,3.3,3.38
REC04040,2033-01-22,EMP2192,Customer Service,Plant C,MGR004,Night,Full-time,233,30.68,39,13.03,2,799.52,5,3,1,1,2033,1,0,1,16,0.065,7.5,4.13
REC04041,2033-01-23,EMP1087,Warehouse,Plant B,MGR009,Day,Full-time,188,36.39,36,1.85,1.75,117.81,6,3,1,1,2033,1,0,1,13,0.204,5.7,8.92
REC04042,2033-01-24,EMP2958,Manufacturing,Plant B,MGR009,Night,Full-time,233,18.52,39,15.37,2,569.3,0,4,1,1,2033,0,0,1,23,0.121,4,13.31
REC04043,2033-01-25,EMP1003,Logistics,HQ,MGR017,Night,Full-time,6,20.03,36,0.74,2,29.64,1,4,1,1,2033,0,0,1,20,0.182,5.2,5.58
REC04044,2033-01-26,EMP1372,Customer Service,Plant C,MGR008,Rotating,Part-time,85,22.39,20,0.32,1.5,10.75,2,4,1,1,2033,0,0,1,18,0.056,6.7,0.02
REC04045,2033-01-27,EMP2552,Logistics,Plant C,MGR015,Night,Full-time,234,37.47,37,15.59,2,1168.31,3,4,1,1,2033,0,0,1,26,0.227,4.8,0.48
